email,gender,birth_date,annual_income,spending_score,subscribed_to_newsletter,last_purchase_date,customer_type
mccannsheri@example.com,Female,2004-09-05,38392,67,False,2024-07-09 04:28:02.417332,Standard
kendrahughes@example.com,Female,1978-11-12,58909,12,True,2023-10-21 04:28:02.417332,Budget
alexanderjones@example.com,Female,1994-12-29,74763,93,False,2023-12-13 04:28:02.417332,Standard
parkstefanie@example.org,Female,1983-08-03,63604,55,True,2024-01-07 04:28:02.417332,Standard
sandovaljuan@example.com,Male,1974-03-19,55866,61,True,2024-06-21 04:28:02.417332,Standard
melissarobinson@example.net,Female,2005-01-05,64596,95,True,2024-05-24 04:28:02.417332,Standard
tmann@example.com,Other,1996-12-01,61787,41,True,2024-10-22 04:28:02.417332,Standard
shannon77@example.net,Female,1991-04-16,66304,36,True,2023-08-21 04:28:02.417332,Budget
coreymartinez@example.com,Male,1972-03-08,24641,2,True,2024-12-01 04:28:02.417332,
iwillis@example.com,Male,1998-04-29,31698,22,True,2023-12-08 04:28:02.417332,Standard
brianprice@example.net,Male,1997-11-14,70072,22,True,2024-12-11 04:28:02.417332,Standard
darrellcrawford@example.net,Male,1985-02-07,32420,41,False,2024-08-06 04:28:02.417332,Standard
valerie91@example.net,Male,1997-01-26,61023,95,True,2024-09-04 04:28:02.417332,
haasrobin@example.net,Female,1989-04-02,49719,14,True,2024-04-18 04:28:02.417332,Standard
wardjulie@example.org,Female,2007-01-16,40057,93,False,2023-11-08 04:28:02.417332,Budget
sflores@example.com,Male,1964-06-06,60244,35,True,2025-03-31 04:28:02.417332,Standard
nmurillo@example.net,Female,2007-10-01,58015,50,False,2023-04-18 04:28:02.417332,Budget
jimmy59@example.org,Male,1993-10-21,86655,9,False,2023-07-13 04:28:02.417332,Budget
iking@example.org,Male,1991-08-26,45627,96,True,2023-12-28 04:28:02.417332,Standard
charleneorozco@example.org,Male,1968-06-02,76601,59,False,2023-12-07 04:28:02.417332,Standard
benjamin30@example.com,Female,2006-04-09,60286,56,False,2023-07-16 04:28:02.417332,Budget
randallgreen@example.net,Male,1967-01-21,45084,91,True,2023-08-25 04:28:02.417332,Budget
kyle84@example.com,Male,1981-09-16,66988,10,False,2024-08-04 04:28:02.417332,Standard
xwhite@example.org,Male,1985-09-17,63486,25,False,2025-02-07 04:28:02.417332,Standard
smatthews@example.net,Female,2001-10-25,55537,45,False,2023-06-01 04:28:02.417332,Budget
pcampbell@example.com,Male,1984-10-06,58994,97,False,2023-12-22 04:28:02.417332,Standard
tinalucas@example.org,Female,1999-05-01,46045,11,True,2024-12-14 04:28:02.417332,Standard
roblesandrea@example.net,Female,1975-10-08,42613,9,False,2024-06-26 04:28:02.417332,Standard
justin30@example.org,Female,2002-06-20,66391,7,False,2023-06-07 04:28:02.417332,Budget
denisewright@example.org,Other,1991-12-16,51640,71,False,2023-05-28 04:28:02.417332,Budget
latoyalester@example.net,Male,1997-01-07,53798,34,True,2025-02-04 04:28:02.417332,Standard
burnsjamie@example.net,Male,2002-02-15,59197,83,True,2024-08-31 04:28:02.417332,Standard
kristopher98@example.org,Female,1982-02-14,58979,20,False,2023-11-11 04:28:02.417332,Budget
trojas@example.com,Male,1984-07-29,33560,89,False,2025-03-05 04:28:02.417332,Standard
bevans@example.com,Female,1976-07-15,74293,5,False,2024-09-10 04:28:02.417332,Standard
nicole43@example.net,Female,2007-09-18,56817,93,False,2023-10-05 04:28:02.417332,Budget
linda01@example.net,Female,1978-07-12,51960,55,True,2024-05-28 04:28:02.417332,Standard
michael29@example.net,Other,1960-09-25,61462,91,False,2023-07-08 04:28:02.417332,Budget
amandakelly@example.org,Other,1996-03-08,58548,89,True,2023-10-22 04:28:02.417332,Budget
angela69@example.com,Female,1968-07-21,66505,15,True,2023-06-06 04:28:02.417332,Budget
barrerajames@example.com,Male,1993-11-02,63069,48,True,2024-04-24 04:28:02.417332,Standard
james78@example.com,Female,2007-05-31,65767,4,False,2024-08-27 04:28:02.417332,Standard
cassandra87@example.net,Male,1994-08-17,75264,78,False,2023-07-25 04:28:02.417332,Standard
charles28@example.net,Male,1978-09-23,68254,81,True,2023-08-22 04:28:02.417332,Budget
linda77@example.com,Female,2000-11-02,52592,21,True,2025-01-05 04:28:02.417332,Standard
crystal09@example.net,Male,1997-10-18,38156,80,False,2025-03-02 04:28:02.417332,Standard
yodermargaret@example.org,Male,1983-06-15,80016,90,True,2024-12-23 04:28:02.417332,Standard
kochjennifer@example.net,Male,1990-06-06,51434,9,True,2023-06-05 04:28:02.417332,Budget
james55@example.com,Female,1983-09-12,47903,66,True,2024-05-22 04:28:02.417332,Standard
yduran@example.net,Female,1987-10-29,28949,79,False,2023-11-24 04:28:02.417332,Standard
alexandersingleton@example.com,Female,1985-05-21,60077,35,False,2023-07-24 04:28:02.417332,Budget
murphystacey@example.com,Male,1996-09-30,57233,88,True,2023-12-18 04:28:02.417332,Standard
mgoodman@example.org,Female,1988-05-04,32273,51,True,2023-11-04 04:28:02.417332,Budget
jenniferdelgado@example.com,Female,2002-06-21,61799,78,True,2023-07-09 04:28:02.417332,Budget
ianjones@example.com,Male,1975-06-15,47527,37,True,2023-05-31 04:28:02.417332,Budget
portercarol@example.org,Male,1998-05-22,95354,6,True,2024-05-06 04:28:02.417332,Standard
diane04@example.net,Male,1977-09-12,46459,82,False,2024-09-20 04:28:02.417332,Standard
briangarcia@example.com,Other,1993-04-24,48472,86,False,2023-04-03 04:28:02.417332,Budget
garrettstrong@example.org,Female,1988-08-04,41878,82,False,2024-09-23 04:28:02.417332,Standard
onelson@example.org,Other,1996-08-11,74168,51,False,2024-07-24 04:28:02.417332,Standard
yatesgabriel@example.net,Male,2002-12-23,49408,66,True,2025-04-01 04:28:02.417332,Standard
jennifer88@example.net,Female,2007-06-30,44126,96,True,2023-12-30 04:28:02.417332,Standard
cheryl50@example.org,Female,2003-03-04,65604,17,False,2023-06-27 04:28:02.417332,Budget
whitney12@example.org,Female,1994-02-18,34294,65,True,2025-01-02 04:28:02.417332,Standard
mmitchell@example.com,Other,1988-08-11,64376,9,False,2023-11-01 04:28:02.417332,Budget
rparks@example.com,Male,1978-04-10,81720,13,True,2023-12-06 04:28:02.417332,Standard
susanmathis@example.org,Male,1995-12-29,63499,100,False,2023-06-27 04:28:02.417332,Budget
michele59@example.com,Female,2001-01-07,64568,58,True,2024-12-07 04:28:02.417332,Standard
hwright@example.org,Female,2007-03-09,68050,30,True,2025-01-19 04:28:02.417332,Standard
gbell@example.org,Female,1985-04-29,80645,31,False,2024-10-28 04:28:02.417332,Standard
billy84@example.net,Male,1974-07-15,73148,23,True,2023-04-10 04:28:02.417332,Budget
kimberly88@example.net,Female,1975-01-14,61595,63,True,2025-01-23 04:28:02.417332,Standard
thomas37@example.net,Male,1982-07-05,68558,28,False,2023-12-18 04:28:02.417332,Standard
mossamber@example.com,Male,1983-07-27,41710,59,True,2023-11-27 04:28:02.417332,
dawn05@example.org,Female,1970-07-17,66644,10,False,2024-06-06 04:28:02.417332,Standard
davidoneill@example.com,Female,1987-10-03,39916,89,True,2024-11-09 04:28:02.417332,Standard
harrisbrad@example.net,Male,1983-05-07,49494,100,False,2023-04-22 04:28:02.417332,Budget
markpruitt@example.org,Male,1994-08-05,20000,90,True,2024-09-08 04:28:02.417332,Standard
walshcesar@example.com,Male,2007-09-05,61021,26,True,2023-04-20 04:28:02.417332,Budget
nholland@example.net,Male,1998-12-06,45341,77,True,2024-02-20 04:28:02.417332,Standard
jacquelinesimpson@example.net,Female,1991-03-31,71667,17,False,2023-08-31 04:28:02.417332,Budget
alisonscott@example.net,Other,1990-03-18,60852,40,True,2023-05-20 04:28:02.417332,Budget
kendrawilson@example.com,Male,1967-01-09,71861,68,True,2024-06-09 04:28:02.417332,Standard
brandonbowen@example.com,Female,1990-09-11,38746,23,False,2023-08-29 04:28:02.417332,Standard
arodriguez@example.net,Female,1976-07-18,70575,35,True,2023-10-21 04:28:02.417332,Budget
colemanmichael@example.com,Female,1995-11-06,86587,75,False,2024-11-16 04:28:02.417332,Premium
bartonbryan@example.net,Male,1994-03-11,66462,76,False,2024-08-26 04:28:02.417332,Standard
littlejulia@example.net,Other,2006-05-19,66855,9,True,2023-11-01 04:28:02.417332,Budget
denise01@example.com,Male,1999-01-01,57543,79,True,2023-04-23 04:28:02.417332,Budget
ruizmichael@example.org,Male,1984-04-20,47129,45,True,2024-01-10 04:28:02.417332,Standard
mcintyresteven@example.org,Male,1989-11-02,66417,37,False,2024-11-21 04:28:02.417332,Standard
morrisonandrew@example.org,Male,1978-11-06,32408,69,True,2024-04-04 04:28:02.417332,Standard
ncarr@example.net,Male,1988-05-05,48733,19,True,2024-04-23 04:28:02.417332,Standard
orandall@example.net,Male,1995-02-20,28434,75,True,2023-05-07 04:28:02.417332,Budget
debbie51@example.org,Male,1964-12-12,44445,73,True,2025-03-15 04:28:02.417332,Standard
david23@example.org,Female,1992-04-11,64630,99,True,2024-02-11 04:28:02.417332,Standard
bkrause@example.com,Female,1977-02-06,62580,27,True,2023-04-08 04:28:02.417332,Budget
sarahsilva@example.com,Male,1995-04-28,55763,13,True,2023-09-20 04:28:02.417332,Budget
danielphillips@example.net,Female,1982-04-30,57556,57,True,2023-10-09 04:28:02.417332,Budget
david65@example.org,Female,1979-03-07,26712,60,True,2024-10-31 04:28:02.417332,Standard
ubryant@example.com,Female,1987-11-26,49411,12,True,2024-05-05 04:28:02.417332,Standard
andersonjulie@example.net,Male,2006-12-22,44779,9,True,2024-05-18 04:28:02.417332,Standard
denise24@example.net,Female,1990-07-24,45114,92,True,2024-09-15 04:28:02.417332,Standard
moodybenjamin@example.com,Other,1976-03-21,63993,77,False,2023-10-24 04:28:02.417332,Budget
owest@example.org,Female,1984-03-07,42092,84,True,2025-03-23 04:28:02.417332,Standard
chaddavidson@example.net,Male,1985-02-28,45929,77,False,2024-11-14 04:28:02.417332,Standard
katherinehamilton@example.com,Female,2007-03-25,23693,27,True,2024-10-17 04:28:02.417332,Standard
burgesskelly@example.org,Female,1998-12-17,50588,90,False,2024-11-06 04:28:02.417332,Standard
jefferymartinez@example.com,Female,1986-03-31,38682,63,True,2024-02-24 04:28:02.417332,Standard
shane51@example.net,Male,1986-01-13,56188,93,False,2024-01-13 04:28:02.417332,Standard
stoneamy@example.org,Male,1975-12-15,40733,29,False,2025-01-22 04:28:02.417332,Standard
vhall@example.com,Female,1992-01-21,56568,22,True,2024-05-09 04:28:02.417332,Standard
xholder@example.net,Female,1986-03-31,52829,73,True,2023-07-26 04:28:02.417332,Budget
mauricestrickland@example.com,Male,1990-01-10,80080,88,False,2024-08-16 04:28:02.417332,Standard
uarmstrong@example.org,Other,2002-06-23,62458,19,False,2023-06-22 04:28:02.417332,Budget
penaholly@example.net,Male,2007-03-14,27405,38,True,2024-05-18 04:28:02.417332,Budget
pgonzalez@example.net,Female,1985-04-08,36026,95,True,2025-02-25 04:28:02.417332,Standard
ohudson@example.net,Female,1988-03-05,55828,39,True,2023-07-12 04:28:02.417332,Budget
crawforddavid@example.com,Female,1998-07-07,41052,15,True,2024-07-21 04:28:02.417332,Standard
serranonicholas@example.net,Other,2007-03-20,20000,54,True,2024-05-24 04:28:02.417332,Standard
daniel66@example.com,Male,1983-09-01,75243,32,True,2024-05-02 04:28:02.417332,Standard
heatherdavis@example.com,Female,1994-03-24,65803,46,True,2025-03-13 04:28:02.417332,Standard
ashley21@example.net,Male,1984-07-22,62814,61,True,2024-06-08 04:28:02.417332,Standard
frankle@example.org,Female,1968-03-10,45890,93,False,2025-03-12 04:28:02.417332,Standard
evanszachary@example.org,Female,2006-11-22,61415,52,False,2023-12-11 04:28:02.417332,Standard
mary94@example.org,Female,1999-07-04,44434,34,True,2023-12-17 04:28:02.417332,Standard
freemancarol@example.net,Male,1993-04-18,58072,73,False,2023-05-25 04:28:02.417332,Budget
allencrystal@example.com,Female,1973-08-30,41191,35,True,2023-12-19 04:28:02.417332,Standard
hornjoshua@example.org,Male,2007-05-25,77744,70,True,2024-04-18 04:28:02.417332,Standard
velezchristine@example.org,Male,1967-07-29,31446,37,False,2023-08-21 04:28:02.417332,Budget
savannah09@example.com,Female,1989-02-18,73484,78,False,2024-03-12 04:28:02.417332,Standard
toddpratt@example.org,Male,1992-08-29,55583,61,False,2023-10-04 04:28:02.417332,Budget
jonesallen@example.net,Female,1993-08-14,47657,49,True,2024-01-12 04:28:02.417332,Standard
paulshaw@example.net,Male,1996-05-08,57505,9,True,2024-12-24 04:28:02.417332,Standard
felicia18@example.org,Male,1978-04-06,66000,19,False,2023-06-17 04:28:02.417332,Budget
mcleanpamela@example.org,Female,2002-11-29,75501,87,True,2025-02-06 04:28:02.417332,Premium
julie25@example.org,Female,1986-04-06,59697,28,True,2025-03-30 04:28:02.417332,Standard
asmith@example.org,Male,1994-11-23,41639,80,True,2024-05-05 04:28:02.417332,Standard
fwhite@example.net,Female,2000-05-23,55834,26,True,2024-01-23 04:28:02.417332,Standard
joseperez@example.org,Female,1959-04-26,82251,38,True,2023-12-03 04:28:02.417332,Standard
xduke@example.com,Female,1985-01-13,75215,40,True,2024-08-26 04:28:02.417332,Standard
hendersonpeter@example.net,Male,1983-06-17,68631,25,True,2024-09-03 04:28:02.417332,Standard
tracysherman@example.net,Female,1977-03-04,66935,99,True,2023-11-23 04:28:02.417332,Standard
williammyers@example.net,Female,2007-08-26,65491,69,True,2023-06-11 04:28:02.417332,Budget
fprice@example.com,Female,1968-11-07,72381,71,True,2024-08-13 04:28:02.417332,Premium
melissa84@example.com,Male,2007-02-04,48150,23,False,2023-08-11 04:28:02.417332,Budget
ygonzalez@example.com,Female,2000-02-27,34673,89,True,2023-04-10 04:28:02.417332,Budget
pho@example.org,Female,1996-05-13,56035,65,False,2024-11-05 04:28:02.417332,Standard
whenderson@example.com,Female,1984-04-28,42736,22,True,2024-09-07 04:28:02.417332,Standard
frank89@example.net,Male,1987-11-15,39174,64,True,2024-04-07 04:28:02.417332,Standard
jose19@example.net,Female,1993-01-21,44195,68,True,2024-02-08 04:28:02.417332,Standard
gbell@example.net,Female,1991-04-01,92279,58,True,2024-02-10 04:28:02.417332,Standard
cherylgraham@example.net,Male,2001-11-10,57041,28,True,2023-05-07 04:28:02.417332,Budget
steven65@example.com,Male,2007-01-13,60428,78,True,2023-09-27 04:28:02.417332,Budget
christenseneric@example.com,Female,1982-03-02,36664,97,False,2024-10-02 04:28:02.417332,Standard
reynoldssandra@example.com,Male,1981-11-12,27343,68,True,2023-09-24 04:28:02.417332,Budget
nfuentes@example.com,Other,1971-04-22,42714,75,False,2024-09-04 04:28:02.417332,Standard
jacob15@example.org,Female,2000-07-05,76572,96,False,2024-07-26 04:28:02.417332,
cummingsthomas@example.com,Female,1982-06-26,60014,4,True,2023-11-07 04:28:02.417332,Budget
zbernard@example.org,Male,1994-02-04,63978,1,False,2023-08-15 04:28:02.417332,Budget
tlucas@example.org,Male,1975-12-11,66078,26,False,2024-11-14 04:28:02.417332,Standard
wattsryan@example.org,Other,1978-08-29,46129,33,False,2024-08-14 04:28:02.417332,Standard
walkermegan@example.com,Male,1988-01-24,75819,81,True,2025-03-21 04:28:02.417332,Premium
ygray@example.com,Female,1994-11-20,45507,27,False,2024-07-03 04:28:02.417332,Standard
brittanyperry@example.org,Male,1979-07-17,76093,42,False,2023-12-01 04:28:02.417332,Standard
bartlettcharles@example.org,Male,1983-07-05,61634,69,False,2025-01-02 04:28:02.417332,Standard
jamesbush@example.com,Male,1999-01-13,28164,71,True,2025-03-08 04:28:02.417332,Standard
elizabeth11@example.org,Female,2006-08-02,43779,64,False,2023-10-12 04:28:02.417332,Budget
nicholskathleen@example.net,Other,1994-06-26,28225,25,False,2023-06-07 04:28:02.417332,Standard
joseph27@example.org,Male,1972-02-01,72449,72,False,2023-09-08 04:28:02.417332,Standard
gregorymary@example.com,Male,1976-11-28,54628,98,True,2025-02-01 04:28:02.417332,Standard
villamichelle@example.com,Male,2004-10-03,21574,4,False,2024-10-13 04:28:02.417332,Budget
webbjonathan@example.org,Female,2005-05-03,60636,12,True,2023-08-23 04:28:02.417332,Budget
scott77@example.org,Male,1975-01-24,46942,58,True,2024-01-11 04:28:02.417332,Standard
bjuarez@example.com,Female,2004-08-30,32742,95,False,2023-04-13 04:28:02.417332,Budget
davismelissa@example.com,Female,1984-09-12,80169,11,False,2023-06-05 04:28:02.417332,Budget
thomas45@example.com,Female,1997-10-21,56609,59,False,2023-05-11 04:28:02.417332,Budget
wperez@example.net,Male,1970-12-11,50598,36,True,2023-08-17 04:28:02.417332,Budget
jasonjones@example.net,Other,2000-02-24,49008,22,True,2025-03-23 04:28:02.417332,Standard
campbelljose@example.net,Male,1977-04-07,32300,65,False,2024-08-02 04:28:02.417332,Standard
sarah11@example.com,Male,1988-05-02,35431,50,True,2024-10-06 04:28:02.417332,Standard
samanthalewis@example.org,Female,1987-08-01,74273,4,False,2024-07-19 04:28:02.417332,Standard
robertmaldonado@example.com,Female,2007-04-22,47891,100,True,2024-05-27 04:28:02.417332,Standard
kyleporter@example.org,Male,2007-01-19,55331,72,True,2023-11-03 04:28:02.417332,Budget
melissaburgess@example.net,Male,1993-06-27,24335,89,True,2024-08-30 04:28:02.417332,Standard
janetshelton@example.com,Female,1988-03-29,35228,92,True,2025-03-03 04:28:02.417332,Standard
ybean@example.net,Male,2004-01-19,64147,52,True,2024-04-21 04:28:02.417332,Standard
tiffany34@example.com,Female,2003-12-11,60665,100,True,2025-01-27 04:28:02.417332,Standard
darrellperez@example.com,Female,1983-12-15,81300,100,True,2023-07-06 04:28:02.417332,Standard
whitney20@example.net,Male,1984-09-18,75144,43,False,2024-10-31 04:28:02.417332,Standard
yanderson@example.net,Male,1992-08-23,51539,46,False,2025-02-21 04:28:02.417332,Standard
allenkendra@example.org,Male,1981-01-07,62094,4,True,2025-03-07 04:28:02.417332,Standard
michael47@example.net,Female,2005-04-16,50250,13,False,2024-07-03 04:28:02.417332,Standard
prestonwalter@example.org,Female,1995-04-12,85822,38,True,2024-10-25 04:28:02.417332,Standard
alexander73@example.net,Male,1971-03-04,72235,45,True,2023-05-02 04:28:02.417332,Budget
davilaamanda@example.org,Female,1989-12-13,57545,25,True,2023-08-30 04:28:02.417332,Budget
lamjoshua@example.net,Other,1989-09-14,58005,67,False,2025-04-01 04:28:02.417332,Standard
cohensamantha@example.net,Male,1962-11-11,76672,55,True,2025-01-13 04:28:02.417332,Standard
angelica55@example.org,Other,2007-07-12,63693,96,True,2024-08-17 04:28:02.417332,Standard
elizabeth75@example.net,Male,1981-08-11,78379,39,True,2024-05-10 04:28:02.417332,Standard
susanburnett@example.net,Male,1970-12-29,22095,65,False,2023-09-22 04:28:02.417332,Budget
calhounchristian@example.net,Male,1994-06-07,61918,75,False,2023-07-22 04:28:02.417332,Budget
alexis51@example.org,Male,1980-10-05,47268,2,True,2023-11-18 04:28:02.417332,Standard
raymond42@example.net,Male,2002-05-04,81345,69,True,2023-12-14 04:28:02.417332,Standard
harrisdenise@example.net,Male,1998-12-29,78195,86,False,2024-04-12 04:28:02.417332,Premium
jonathan50@example.net,Other,1985-11-01,55492,62,True,2024-11-29 04:28:02.417332,Standard
sarahcochran@example.com,Female,1981-07-16,78034,46,True,2023-06-12 04:28:02.417332,Budget
